1623741720000000000,1000000
1623741780000000000,1000000
1623741840000000000,1000000
1623741900000000000,1000000
1623741960000000000,1000000
1623742020000000000,1000000
1623742080000000000,1000000
1623742140000000000,1000000
1623742200000000000,1000000
1623742260000000000,1000000
1623742320000000000,1000000
1623742380000000000,1000000
1623742440000000000,1000000
1623742500000000000,1000000
1623742560000000000,1000000
1623742620000000000,1000000
1623742680000000000,1000000
1623742740000000000,1000000
1623742800000000000,1000000
1623742860000000000,1000000
1623742920000000000,1000000
1623742980000000000,1000000
1623743040000000000,1000000
1623743100000000000,1000000
1623743160000000000,1000000
1623743220000000000,1000000
1623743280000000000,1000000
1623743340000000000,1000000
1623743400000000000,1000000
1623743460000000000,1000000
1623743520000000000,1000000
1623743580000000000,1000000
1623743640000000000,1000000
1623743700000000000,1000000
1623743760000000000,1000000
1623743820000000000,1000000
1623743880000000000,1000000
1623743940000000000,1000000
1623744000000000000,1000000
1623744060000000000,1000000
1623744120000000000,1000000
1623744180000000000,1000000
1623744240000000000,1000000
1623744300000000000,1000000
1623744360000000000,1000000
1623744420000000000,1000000
1623744480000000000,1000000
1623744540000000000,1000000
1623744600000000000,1000000
1623744660000000000,1000000
1623744720000000000,1000000
1623744780000000000,1000000
1623744840000000000,1000000
1623744900000000000,1000000
1623744960000000000,1000000
1623745020000000000,1000000
1623745080000000000,1000000
1623745140000000000,1000000
1623745200000000000,1000000
1623745260000000000,1000000
1623745320000000000,1000000
1623745380000000000,1000000
1623745440000000000,1000000
1623745500000000000,1000000
1623745560000000000,1000000
1623745620000000000,1000000
1623745680000000000,1000000
1623745740000000000,1000000
1623745800000000000,1000000
1623745860000000000,1000000
1623745920000000000,1000000
1623745980000000000,1000000
1623746040000000000,1000000
1623746100000000000,1000000
1623746160000000000,1000000
1623746220000000000,1000000
1623746280000000000,1000000
1623746340000000000,1000000
1623746400000000000,1000000
1623746460000000000,1000000
1623746520000000000,1000000
1623746580000000000,1000000
1623746640000000000,1000000
1623746700000000000,1000000
1623746760000000000,1000000
1623746820000000000,1000000
1623746880000000000,1000000
1623746940000000000,1000000
1623747000000000000,1000000
1623747060000000000,1000000
1623747120000000000,1000000
1623747180000000000,1000000
1623747240000000000,1000000
1623747300000000000,1000000
1623747360000000000,1000000
1623747420000000000,1000000
1623747480000000000,1000000
1623747540000000000,1000000
1623747600000000000,1000000
1623747660000000000,1000000
1623747720000000000,1000000
1623747780000000000,1000000
1623747840000000000,1000000
1623747900000000000,1000000
1623747960000000000,1000000
1623748020000000000,1000000
1623748080000000000,1000000
1623748140000000000,1000000
1623748200000000000,1000000
1623748260000000000,1000000
1623748320000000000,1000000
1623748380000000000,1000000
1623748440000000000,1000000
1623748500000000000,1000000
1623748560000000000,1000000
1623748620000000000,1000000
1623748680000000000,1000000
1623748740000000000,1000000
1623748800000000000,1000000
1623748860000000000,1000000
1623748920000000000,1000000
1623748980000000000,1000000
1623749040000000000,1000000
1623749100000000000,1000000
1623749160000000000,1000000
1623749220000000000,1000000
1623749280000000000,1000000
1623749340000000000,1000000
1623749400000000000,1000000
1623749460000000000,1000000
1623749520000000000,1000000
1623749580000000000,1000000
1623749640000000000,1000000
1623749700000000000,1000000
1623749760000000000,1000000
1623749820000000000,1000000
1623749880000000000,1000000
1623749940000000000,1000000
1623750000000000000,1000000
1623750060000000000,1000000
1623750120000000000,1000000
1623750180000000000,1000000
1623750240000000000,1000000
1623750300000000000,1000000
1623750360000000000,1000000
1623750420000000000,1000000
1623750480000000000,1000000
1623750540000000000,1000000
1623750600000000000,1000000
1623750660000000000,1000000
1623750720000000000,1000000
1623750780000000000,1000000
1623750840000000000,1000000
1623750900000000000,1000000
1623750960000000000,1000000
1623751020000000000,1000000
1623751080000000000,1000000
1623751140000000000,1000000
1623751200000000000,1000000
1623751260000000000,1000000
1623751320000000000,1000000
1623751380000000000,1000000
1623751440000000000,1000000
1623751500000000000,1000000
1623751560000000000,1000000
1623751620000000000,1000000
1623751680000000000,1000000
1623751740000000000,1000000
1623751800000000000,1000000
1623751860000000000,1000000
1623751920000000000,1000000
1623751980000000000,1000000
1623752040000000000,1000000
1623752100000000000,1000000
1623752160000000000,1000000
1623752220000000000,1000000
1623752280000000000,1000000
1623752340000000000,1000000
1623752400000000000,1000000
1623752460000000000,1000000
1623752520000000000,1000000
1623752580000000000,1000000
1623752640000000000,1000000
1623752700000000000,1000000
1623752760000000000,1000000
1623752820000000000,1000000
1623752880000000000,1000000
1623752940000000000,1000000
1623753000000000000,1000000
1623753060000000000,1000000
1623753120000000000,1000000
1623753180000000000,1000000
1623753240000000000,1000000
1623753300000000000,1000000
1623753360000000000,1000000
1623753420000000000,1000000
1623753480000000000,1000000
1623753540000000000,1000000
1623753600000000000,1000000
1623753660000000000,1000000
1623753720000000000,1000000
1623753780000000000,1000000
1623753840000000000,1000000
1623753900000000000,1000000
1623753960000000000,1000000
1623754020000000000,1000000
1623754080000000000,1000000
1623754140000000000,1000000
1623754200000000000,1000000
1623754260000000000,1000000
1623754320000000000,1000000
1623754380000000000,1000000
1623754440000000000,1000000
1623754500000000000,1000000
1623754560000000000,1000000
1623754620000000000,1000000
1623754680000000000,1000000
1623754740000000000,1000000
1623754800000000000,1000000
1623754860000000000,1000000
1623754920000000000,1000000
1623754980000000000,1000000
1623755040000000000,1000000
1623755100000000000,1000000
1623755160000000000,1000000
1623755220000000000,1000000
1623755280000000000,1000000
1623755340000000000,1000000
1623755400000000000,1000000
1623755460000000000,1000000
1623755520000000000,1000000
1623755580000000000,1000000
1623755640000000000,1000000
1623755700000000000,1000000
1623755760000000000,1000000
1623755820000000000,1000000
1623755880000000000,1000000
1623755940000000000,1000000
1623756000000000000,1000000
1623756060000000000,1000000
1623756120000000000,1000000
1623756180000000000,1000000
1623756240000000000,1000000
1623756300000000000,1000000
1623756360000000000,1000000
1623756420000000000,1000000
1623756480000000000,1000000
1623756540000000000,1000000
1623756600000000000,1000000
1623756660000000000,1000000
1623756720000000000,1000000
1623756780000000000,1000000
1623756840000000000,1000000
1623756900000000000,979519.3814967575
1623756960000000000,979519.3814967575
1623757020000000000,979519.3814967575
1623757080000000000,979519.3814967575
1623757140000000000,979519.3814967575
1623757200000000000,979519.3814967575
1623757260000000000,979519.3814967575
1623757320000000000,979519.3814967575
1623757380000000000,979519.3814967575
1623757440000000000,979519.3814967575
1623757500000000000,979519.3814967575
1623757560000000000,979519.3814967575
1623757620000000000,979519.3814967575
1623757680000000000,979519.3814967575
1623757740000000000,979519.3814967575
1623757800000000000,979519.3814967575
1623757860000000000,979519.3814967575
1623757920000000000,979519.3814967575
1623757980000000000,979519.3814967575
1623758040000000000,979519.3814967575
1623758100000000000,979519.3814967575
1623758160000000000,979519.3814967575
1623758220000000000,979519.3814967575
1623758280000000000,979519.3814967575
1623758340000000000,979519.3814967575
1623758400000000000,979519.3814967575
1623758460000000000,979519.3814967575
1623758520000000000,979519.3814967575
1623758580000000000,979519.3814967575
1623758640000000000,979519.3814967575
1623758700000000000,979519.3814967575
1623758760000000000,979519.3814967575
1623758820000000000,979519.3814967575
1623758880000000000,979519.3814967575
1623758940000000000,979519.3814967575
1623759000000000000,979519.3814967575
1623759060000000000,979519.3814967575
1623759120000000000,979519.3814967575
1623759180000000000,979519.3814967575
1623759240000000000,979519.3814967575
1623759300000000000,979519.3814967575
1623759360000000000,979519.3814967575
1623759420000000000,979519.3814967575
1623759480000000000,979519.3814967575
1623759540000000000,979519.3814967575
1623759600000000000,979519.3814967575
1623759660000000000,979519.3814967575
1623759720000000000,979519.3814967575
1623759780000000000,979519.3814967575
1623759840000000000,979519.3814967575
1623759900000000000,979519.3814967575
1623759960000000000,979519.3814967575
1623760020000000000,979519.3814967575
1623760080000000000,979519.3814967575
1623760140000000000,979519.3814967575
1623760200000000000,979519.3814967575
1623760260000000000,979519.3814967575
1623760320000000000,979519.3814967575
1623760380000000000,979519.3814967575
1623760440000000000,979519.3814967575
1623760500000000000,979519.3814967575
1623760560000000000,979519.3814967575
1623760620000000000,979519.3814967575
1623760680000000000,979519.3814967575
1623760740000000000,979519.3814967575
1623760800000000000,979519.3814967575
1623760860000000000,979519.3814967575
1623760920000000000,954810.9862688998
1623760980000000000,954810.9862688998
1623761040000000000,954810.9862688998
1623761100000000000,954810.9862688998
1623761160000000000,954810.9862688998
1623761220000000000,954810.9862688998
1623761280000000000,954810.9862688998
1623761340000000000,954810.9862688998
1623761400000000000,954810.9862688998
1623761460000000000,954810.9862688998
1623761520000000000,954810.9862688998
1623761580000000000,954810.9862688998
1623761640000000000,954810.9862688998
1623761700000000000,954810.9862688998
1623761760000000000,954810.9862688998
1623761820000000000,954810.9862688998
1623761880000000000,954810.9862688998
1623761940000000000,954810.9862688998
1623762000000000000,954810.9862688998
1623762060000000000,954810.9862688998
1623762120000000000,954810.9862688998
1623762180000000000,954810.9862688998
1623762240000000000,954810.9862688998
1623762300000000000,954810.9862688998
1623762360000000000,954810.9862688998
1623762420000000000,954810.9862688998
1623762480000000000,954810.9862688998
1623762540000000000,954810.9862688998
1623762600000000000,954810.9862688998
1623762660000000000,954810.9862688998
1623762720000000000,954810.9862688998
1623762780000000000,954810.9862688998
1623762840000000000,954810.9862688998
1623762900000000000,954810.9862688998
1623762960000000000,954810.9862688998
1623763020000000000,954810.9862688998
1623763080000000000,954810.9862688998
1623763140000000000,954810.9862688998
1623763200000000000,954810.9862688998
1623763260000000000,954810.9862688998
1623763320000000000,954810.9862688998
1623763380000000000,954810.9862688998
1623763440000000000,954810.9862688998
1623763500000000000,954810.9862688998
1623763560000000000,954810.9862688998
1623763620000000000,954810.9862688998
1623763680000000000,954810.9862688998
1623763740000000000,954810.9862688998
1623763800000000000,954810.9862688998
1623763860000000000,954810.9862688998
1623763920000000000,954810.9862688998
1623763980000000000,954810.9862688998
1623764040000000000,954810.9862688998
1623764100000000000,954810.9862688998
1623764160000000000,954810.9862688998
1623764220000000000,954810.9862688998
1623764280000000000,954810.9862688998
1623764340000000000,954810.9862688998
1623764400000000000,954810.9862688998
1623764460000000000,954810.9862688998
1623764520000000000,954810.9862688998
1623764580000000000,954810.9862688998
1623764640000000000,954810.9862688998
1623764700000000000,954810.9862688998
1623764760000000000,954810.9862688998
1623764820000000000,954810.9862688998
1623764880000000000,954810.9862688998
1623764940000000000,954810.9862688998
1623765000000000000,954810.9862688998
1623765060000000000,954810.9862688998
1623765120000000000,954810.9862688998
1623765180000000000,954810.9862688998
1623765240000000000,954810.9862688998
1623765300000000000,954810.9862688998
1623765360000000000,954810.9862688998
1623765420000000000,954810.9862688998
1623765480000000000,954810.9862688998
1623765540000000000,954810.9862688998
1623765600000000000,954810.9862688998
1623765660000000000,954810.9862688998
1623765720000000000,954810.9862688998
1623765780000000000,954810.9862688998
1623765840000000000,954810.9862688998
1623765900000000000,954810.9862688998
1623765960000000000,954810.9862688998
1623766020000000000,954810.9862688998
1623766080000000000,954810.9862688998
1623766140000000000,954810.9862688998
1623766200000000000,954810.9862688998
1623766260000000000,954810.9862688998
1623766320000000000,954810.9862688998
1623766380000000000,954810.9862688998
1623766440000000000,954810.9862688998
1623766500000000000,954810.9862688998
1623766560000000000,954810.9862688998
1623766620000000000,954810.9862688998
1623766680000000000,954810.9862688998
1623766740000000000,954810.9862688998
1623766800000000000,954810.9862688998
1623766860000000000,954810.9862688998
1623766920000000000,954810.9862688998
1623766980000000000,954810.9862688998
1623767040000000000,954810.9862688998
1623767100000000000,954810.9862688998
1623767160000000000,954810.9862688998
1623767220000000000,954810.9862688998
1623767280000000000,954810.9862688998
1623767340000000000,954810.9862688998
1623767400000000000,954810.9862688998
1623767460000000000,954810.9862688998
1623767520000000000,954810.9862688998
1623767580000000000,954810.9862688998
1623767640000000000,954810.9862688998
1623767700000000000,954810.9862688998
1623767760000000000,954810.9862688998
1623767820000000000,954810.9862688998
1623767880000000000,954810.9862688998
1623767940000000000,954810.9862688998
1623768000000000000,954810.9862688998
1623768060000000000,954810.9862688998
1623768120000000000,954810.9862688998
1623768180000000000,954810.9862688998
1623768240000000000,954810.9862688998
1623768300000000000,954810.9862688998
1623768360000000000,954810.9862688998
1623768420000000000,954810.9862688998
1623768480000000000,954810.9862688998
1623768540000000000,954810.9862688998
1623768600000000000,954810.9862688998
1623768660000000000,954810.9862688998
1623768720000000000,954810.9862688998
1623768780000000000,954810.9862688998
1623768840000000000,954810.9862688998
1623768900000000000,954810.9862688998
1623768960000000000,954810.9862688998
1623769020000000000,954810.9862688998
1623769080000000000,954810.9862688998
1623769140000000000,954810.9862688998
1623769200000000000,954810.9862688998
1623769260000000000,954810.9862688998
1623769320000000000,954810.9862688998
1623769380000000000,954810.9862688998
1623769440000000000,954810.9862688998
1623769500000000000,954810.9862688998
1623769560000000000,954810.9862688998
1623769620000000000,954810.9862688998
1623769680000000000,954810.9862688998
1623769740000000000,954810.9862688998
1623769800000000000,954810.9862688998
1623769860000000000,954810.9862688998
1623769920000000000,954810.9862688998
1623769980000000000,954810.9862688998
1623770040000000000,954810.9862688998
1623770100000000000,954810.9862688998
1623770160000000000,954810.9862688998
1623770220000000000,954810.9862688998
1623770280000000000,954810.9862688998
1623770340000000000,954810.9862688998
1623770400000000000,954810.9862688998
1623770460000000000,954810.9862688998
1623770520000000000,954810.9862688998
1623770580000000000,954810.9862688998
1623770640000000000,954810.9862688998
1623770700000000000,954810.9862688998
1623770760000000000,954810.9862688998
1623770820000000000,954810.9862688998
1623770880000000000,954810.9862688998
1623770940000000000,954810.9862688998
1623771000000000000,954810.9862688998
1623771060000000000,954810.9862688998
1623771120000000000,954810.9862688998
1623771180000000000,954810.9862688998
1623771240000000000,954810.9862688998
1623771300000000000,954810.9862688998
1623771360000000000,954810.9862688998
1623771420000000000,954810.9862688998
1623771480000000000,954810.9862688998
1623771540000000000,954810.9862688998
1623771600000000000,954810.9862688998
1623771660000000000,954810.9862688998
1623771720000000000,954810.9862688998
1623771780000000000,954810.9862688998
1623771840000000000,954810.9862688998
1623771900000000000,954810.9862688998
1623771960000000000,954810.9862688998
1623772020000000000,954810.9862688998
1623772080000000000,954810.9862688998
1623772140000000000,954810.9862688998
1623772200000000000,954810.9862688998
1623772260000000000,954810.9862688998
1623772320000000000,954810.9862688998
1623772380000000000,954810.9862688998
1623772440000000000,954810.9862688998
1623772500000000000,954810.9862688998
1623772560000000000,954810.9862688998
1623772620000000000,954810.9862688998
1623772680000000000,954810.9862688998
1623772740000000000,954810.9862688998
1623772800000000000,954810.9862688998
1623772860000000000,954810.9862688998
1623772920000000000,954810.9862688998
1623772980000000000,954810.9862688998
1623773040000000000,954810.9862688998
1623773100000000000,954810.9862688998
1623773160000000000,954810.9862688998
1623773220000000000,954810.9862688998
1623773280000000000,954810.9862688998
1623773340000000000,954810.9862688998
1623773400000000000,954810.9862688998
1623773460000000000,954810.9862688998
1623773520000000000,954810.9862688998
1623773580000000000,954810.9862688998
1623773640000000000,954810.9862688998
1623773700000000000,954810.9862688998
1623773760000000000,954810.9862688998
1623773820000000000,954810.9862688998
1623773880000000000,954810.9862688998
1623773940000000000,954810.9862688998
1623774000000000000,954810.9862688998
1623774060000000000,954810.9862688998
1623774120000000000,954810.9862688998
1623774180000000000,954810.9862688998
1623774240000000000,954810.9862688998
1623774300000000000,954810.9862688998
1623774360000000000,954810.9862688998
1623774420000000000,954810.9862688998
1623774480000000000,954810.9862688998
1623774540000000000,954810.9862688998
1623774600000000000,954810.9862688998
1623774660000000000,954810.9862688998
1623774720000000000,954810.9862688998
1623774780000000000,954810.9862688998
1623774840000000000,954810.9862688998
1623774900000000000,954810.9862688998
1623774960000000000,954810.9862688998
1623775020000000000,954810.9862688998
1623775080000000000,954810.9862688998
1623775140000000000,954810.9862688998
1623775200000000000,954810.9862688998
1623775260000000000,954810.9862688998
1623775320000000000,954810.9862688998
1623775380000000000,954810.9862688998
1623775440000000000,954810.9862688998
1623775500000000000,954810.9862688998
1623775560000000000,954810.9862688998
1623775620000000000,954810.9862688998
1623775680000000000,954810.9862688998
1623775740000000000,954810.9862688998
1623775800000000000,954810.9862688998
1623775860000000000,954810.9862688998
1623775920000000000,954810.9862688998
1623775980000000000,934262.0333183957
1623776040000000000,934262.0333183957
1623776100000000000,934262.0333183957
1623776160000000000,934262.0333183957
1623776220000000000,934262.0333183957
1623776280000000000,934262.0333183957
1623776340000000000,934262.0333183957
1623776400000000000,934262.0333183957
1623776460000000000,934262.0333183957
1623776520000000000,934262.0333183957
1623776580000000000,934262.0333183957
1623776640000000000,934262.0333183957
1623776700000000000,934262.0333183957
1623776760000000000,934262.0333183957
1623776820000000000,934262.0333183957
1623776880000000000,934262.0333183957
1623776940000000000,934262.0333183957
1623777000000000000,934262.0333183957
1623777060000000000,934262.0333183957
1623777120000000000,934262.0333183957
1623777180000000000,934262.0333183957
1623777240000000000,934262.0333183957
1623777300000000000,934262.0333183957
1623777360000000000,934262.0333183957
1623777420000000000,934262.0333183957
1623777480000000000,934262.0333183957
1623777540000000000,934262.0333183957
1623777600000000000,934262.0333183957
1623777660000000000,934262.0333183957
1623777720000000000,934262.0333183957
1623777780000000000,934262.0333183957
1623777840000000000,934262.0333183957
1623777900000000000,934262.0333183957
1623777960000000000,934262.0333183957
1623778020000000000,934262.0333183957
1623778080000000000,934262.0333183957
1623778140000000000,934262.0333183957
1623778200000000000,934262.0333183957
1623778260000000000,934262.0333183957
1623778320000000000,934262.0333183957
1623778380000000000,934262.0333183957
1623778440000000000,934262.0333183957
1623778500000000000,934262.0333183957
1623778560000000000,934262.0333183957
1623778620000000000,934262.0333183957
1623778680000000000,934262.0333183957
1623778740000000000,934262.0333183957
1623778800000000000,934262.0333183957
1623778860000000000,934262.0333183957
1623778920000000000,934262.0333183957
1623778980000000000,934262.0333183957
1623779040000000000,934262.0333183957
1623779100000000000,934262.0333183957
1623779160000000000,934262.0333183957
1623779220000000000,934262.0333183957
1623779280000000000,934262.0333183957
1623779340000000000,934262.0333183957
1623779400000000000,934262.0333183957
1623779460000000000,934262.0333183957
1623779520000000000,934262.0333183957
1623779580000000000,934262.0333183957
1623779640000000000,934262.0333183957
1623779700000000000,934262.0333183957
1623779760000000000,934262.0333183957
1623779820000000000,934262.0333183957
1623779880000000000,934262.0333183957
1623779940000000000,934262.0333183957
1623780000000000000,934262.0333183957
1623780060000000000,934262.0333183957
1623780120000000000,934262.0333183957
1623780180000000000,934262.0333183957
1623780240000000000,934262.0333183957
1623780300000000000,934262.0333183957
1623780360000000000,934262.0333183957
1623780420000000000,934262.0333183957
1623780480000000000,934262.0333183957
1623780540000000000,934262.0333183957
1623780600000000000,934262.0333183957
1623780660000000000,934262.0333183957
1623780720000000000,934262.0333183957
1623780780000000000,934262.0333183957
1623780840000000000,934262.0333183957
1623780900000000000,934262.0333183957
1623780960000000000,934262.0333183957
1623781020000000000,934262.0333183957
1623781080000000000,934262.0333183957
1623781140000000000,934262.0333183957
1623781200000000000,934262.0333183957
1623781260000000000,934262.0333183957
1623781320000000000,934262.0333183957
1623781380000000000,934262.0333183957
1623781440000000000,934262.0333183957
1623781500000000000,934262.0333183957
1623781560000000000,934262.0333183957
1623781620000000000,934262.0333183957
1623781680000000000,934262.0333183957
1623781740000000000,934262.0333183957
1623781800000000000,934262.0333183957
1623781860000000000,934262.0333183957
1623781920000000000,934262.0333183957
1623781980000000000,934262.0333183957
1623782040000000000,934262.0333183957
1623782100000000000,934262.0333183957
1623782160000000000,934262.0333183957
1623782220000000000,934262.0333183957
1623782280000000000,934262.0333183957
1623782340000000000,934262.0333183957
1623782400000000000,934262.0333183957
1623782460000000000,934262.0333183957
1623782520000000000,934262.0333183957
1623782580000000000,934262.0333183957
1623782640000000000,934262.0333183957
1623782700000000000,934262.0333183957
1623782760000000000,934262.0333183957
1623782820000000000,934262.0333183957
1623782880000000000,934262.0333183957
1623782940000000000,934262.0333183957
1623783000000000000,934262.0333183957
1623783060000000000,934262.0333183957
1623783120000000000,934262.0333183957
1623783180000000000,934262.0333183957
1623783240000000000,934262.0333183957
1623783300000000000,934262.0333183957
1623783360000000000,934262.0333183957
1623783420000000000,934262.0333183957
1623783480000000000,934262.0333183957
1623783540000000000,934262.0333183957
1623783600000000000,934262.0333183957
1623783660000000000,934262.0333183957
1623783720000000000,934262.0333183957
1623783780000000000,934262.0333183957
1623783840000000000,934262.0333183957
1623783900000000000,934262.0333183957
1623783960000000000,934262.0333183957
1623784020000000000,934262.0333183957
1623784080000000000,934262.0333183957
1623784140000000000,934262.0333183957
1623784200000000000,934262.0333183957
1623784260000000000,934262.0333183957
1623784320000000000,934262.0333183957
1623784380000000000,934262.0333183957
1623784440000000000,934262.0333183957
1623784500000000000,934262.0333183957
1623784560000000000,934262.0333183957
1623784620000000000,934262.0333183957
1623784680000000000,934262.0333183957
1623784740000000000,934262.0333183957
1623784800000000000,934262.0333183957
1623784860000000000,934262.0333183957
1623784920000000000,934262.0333183957
1623784980000000000,934262.0333183957
1623785040000000000,934262.0333183957
1623785100000000000,934262.0333183957
1623785160000000000,934262.0333183957
1623785220000000000,934262.0333183957
1623785280000000000,934262.0333183957
1623785340000000000,934262.0333183957
1623785400000000000,934262.0333183957
1623785460000000000,934262.0333183957
1623785520000000000,934262.0333183957
1623785580000000000,934262.0333183957
1623785640000000000,934262.0333183957
1623785700000000000,934262.0333183957
1623785760000000000,934262.0333183957
1623785820000000000,934262.0333183957
1623785880000000000,934262.0333183957
1623785940000000000,934262.0333183957
1623786000000000000,934262.0333183957
1623786060000000000,934262.0333183957
1623786120000000000,934262.0333183957
1623786180000000000,934262.0333183957
1623786240000000000,934262.0333183957
1623786300000000000,934262.0333183957
1623786360000000000,934262.0333183957
1623786420000000000,934262.0333183957
1623786480000000000,934262.0333183957
1623786540000000000,934262.0333183957
1623786600000000000,934262.0333183957
1623786660000000000,934262.0333183957
1623786720000000000,934262.0333183957
1623786780000000000,934262.0333183957
1623786840000000000,934262.0333183957
1623786900000000000,934262.0333183957
1623786960000000000,934262.0333183957
1623787020000000000,934262.0333183957
1623787080000000000,934262.0333183957
1623787140000000000,934262.0333183957
1623787200000000000,934262.0333183957
1623787260000000000,934262.0333183957
1623787320000000000,934262.0333183957
1623787380000000000,934262.0333183957
1623787440000000000,934262.0333183957
1623787500000000000,934262.0333183957
1623787560000000000,934262.0333183957
1623787620000000000,934262.0333183957
1623787680000000000,934262.0333183957
1623787740000000000,934262.0333183957
1623787800000000000,934262.0333183957
1623787860000000000,934262.0333183957
1623787920000000000,934262.0333183957
1623787980000000000,934262.0333183957
1623788040000000000,934262.0333183957
1623788100000000000,934262.0333183957
1623788160000000000,934262.0333183957
1623788220000000000,934262.0333183957
1623788280000000000,934262.0333183957
1623788340000000000,934262.0333183957
1623788400000000000,934262.0333183957
1623788460000000000,934262.0333183957
1623788520000000000,934262.0333183957
1623788580000000000,934262.0333183957
1623788640000000000,934262.0333183957
1623788700000000000,934262.0333183957
1623788760000000000,934262.0333183957
1623788820000000000,934262.0333183957
1623788880000000000,934262.0333183957
1623788940000000000,934262.0333183957
1623789000000000000,934262.0333183957
1623789060000000000,934262.0333183957
1623789120000000000,934262.0333183957
1623789180000000000,934262.0333183957
1623789240000000000,934262.0333183957
1623789300000000000,934262.0333183957
1623789360000000000,934262.0333183957
1623789420000000000,934262.0333183957
1623789480000000000,934262.0333183957
1623789540000000000,934262.0333183957
1623789600000000000,934262.0333183957
1623789660000000000,934262.0333183957
1623789720000000000,934262.0333183957
1623789780000000000,934262.0333183957
1623789840000000000,934262.0333183957
1623789900000000000,934262.0333183957
1623789960000000000,934262.0333183957
1623790020000000000,934262.0333183957
1623790080000000000,934262.0333183957
1623790140000000000,934262.0333183957
1623790200000000000,934262.0333183957
1623790260000000000,934262.0333183957
1623790320000000000,934262.0333183957
1623790380000000000,934262.0333183957
1623790440000000000,934262.0333183957
1623790500000000000,934262.0333183957
1623790560000000000,934262.0333183957
1623790620000000000,934262.0333183957
1623790680000000000,934262.0333183957
1623790740000000000,934262.0333183957
1623790800000000000,934262.0333183957
1623790860000000000,934262.0333183957
1623790920000000000,934262.0333183957
1623790980000000000,934262.0333183957
1623791040000000000,934262.0333183957
1623791100000000000,934262.0333183957
1623791160000000000,934262.0333183957
1623791220000000000,934262.0333183957
1623791280000000000,934262.0333183957
1623791340000000000,934262.0333183957
1623791400000000000,934262.0333183957
1623791460000000000,934262.0333183957
1623791520000000000,934262.0333183957
1623791580000000000,934262.0333183957
1623791640000000000,934262.0333183957
1623791700000000000,934262.0333183957
1623791760000000000,934262.0333183957
1623791820000000000,934262.0333183957
1623791880000000000,934262.0333183957
1623791940000000000,934262.0333183957
1623792000000000000,934262.0333183957
1623792060000000000,934262.0333183957
1623792120000000000,934262.0333183957
1623792180000000000,934262.0333183957
1623792240000000000,934262.0333183957
1623792300000000000,934262.0333183957
1623792360000000000,934262.0333183957
1623792420000000000,934262.0333183957
